Cust_ID,RM,ACCT_BAL,ACCT_BAL_FY_START
3354,28,3151343,40229
3355,14,4007603,5087397
3356,18,232983,1840736
3357,41,305637,3028675
3358,25,3727425,533074
3359,14,493445,2526276
3360,10,1613419,1590703
3361,26,960077,4351863
3362,43,2030524,2155018
3363,48,3698300,5110389
3364,20,270000,2775586
3365,47,2540394,3898267
3366,39,847155,4167352
3367,45,59908,465721
3368,29,114084,226393
3369,48,1089287,3977194
3370,21,2744442,5106951
3371,47,650152,956952
3372,23,3517400,5331810
3373,8,2174571,3908255
3374,14,3704164,5189034
3375,27,855280,5200371
3376,45,2447896,3444168
3377,27,1001147,160382
3378,28,2145021,662609
3379,43,2395997,4645642
3380,46,630332,3906246
3381,9,282494,4591258
3382,17,126741,893632
3383,22,2765621,4524508
3384,6,2012034,5224521
3385,18,23872,5158920
3386,29,1849227,2009364
3387,9,4059257,4006135
3388,40,2811790,5408735
3389,45,3699353,1826737
3390,40,1436136,2455581
3391,4,324967,4460506
3392,23,3297344,4065193
3393,23,1121893,490749
3394,45,1690459,2753596
3395,34,1412073,3735483
3396,33,1414255,2572053
3397,33,637580,3245299
3398,25,3436100,517694
3399,21,907742,4994146
3400,25,2765564,478508
3401,14,4217673,3097498
3402,7,4031405,1399095
3403,19,3444767,60047
3404,5,2576805,3638862
3405,14,2444350,3290920
3406,1,3915420,2492719
3407,49,4323180,4545757
3408,7,5698,1043547
3409,23,807141,3862440
3410,4,231152,1695055
3411,10,9271,4825422
3412,1,65745,1551643
3413,49,1173875,3518741
3414,43,3643961,1495425
3415,49,3229952,1615490
3416,32,1125884,2503047
3417,9,796561,3621671
3418,16,2892714,1969947
3419,47,2492824,3909879
3420,44,3938141,31139
3421,3,1042952,1106449
3422,13,336383,1828754
3423,45,1288424,3221959
3424,43,2419919,5041674
3425,2,535565,2603643
3426,9,2054237,4354438
3427,24,2560854,838102
3428,48,439362,456126
3429,33,3305261,4527651
3430,43,2325413,2650510
3431,41,2897832,2497779
3432,15,4062931,2971034
3433,21,3280619,3766216
3434,25,3308495,3140191
3435,11,1024877,3089151
3436,21,2805915,1149116
3437,43,2540379,2961014
3438,19,199594,3941113
3439,1,1088767,1059929
3440,34,98136,575377
3441,9,2502585,4620579
3442,31,2152514,779704
3443,14,3579414,3990471
3444,49,1330946,2741008
3445,31,3672377,3370985
3446,25,1806149,4221766
3447,43,1564959,3884089
3448,33,2145912,3691549
3449,36,1396792,809038
3450,12,2275155,1964561
3451,41,3647951,2366895
3452,23,626115,1440688
3453,10,1572828,1523016
3454,33,1580398,364002
3455,9,4068554,1007890
3456,43,4227457,3525154
3457,33,2731389,4244381
3458,30,2726540,1080143
3459,2,3797276,1525082
3460,46,346320,2913795
3461,40,1070388,1899501
3462,16,907281,575026
3463,38,1764152,1651880
3464,10,1349738,2620041
3465,7,4196234,1389863
3466,21,1911065,2665378
3467,41,240479,4860273
3468,29,2960910,478542
3469,17,612292,3453127
3470,8,3877216,4880762
3471,43,2305397,1172047
3472,31,593372,5354669
3473,27,3158918,1772389
3474,19,4022632,3261149
3475,43,3062369,5286225
3476,4,1473575,2632192
3477,38,1101180,2299181
3478,21,680590,1865203
3479,2,1041644,1967881
3480,6,1532846,1176564
3481,41,255581,5246030
3482,28,2782976,2879520
3483,11,1058812,1653740
3484,44,2234025,3498225
3485,12,1048636,4673058
3486,30,1551754,998983
3487,47,1260694,866417
3488,10,3957167,1581067
3489,40,2380695,1911439
3490,41,1276675,83670
3491,43,2384994,2034325
3492,28,3977483,3664123
3493,14,4118599,3661383
3494,14,1335038,4815986
3495,13,915446,2004927
3496,12,483292,1604330
3497,32,243738,4437904
3498,33,963748,2555875
3499,5,3730120,1575637
3500,14,4131883,4143834
3501,18,4249490,19216
3502,6,3339953,4985429
3503,26,2646771,1587610
3504,40,1562316,1364364
3505,20,4126821,377299
3506,18,1052887,4346096
3507,9,1423521,3335933
3508,1,3266542,3703789
3509,25,1433990,859915
3510,3,2257156,5222557
3511,41,825233,815072
3512,24,3891376,2252452
3513,7,2454153,3622110
3514,18,627213,2744787
3515,48,806545,1133991
3516,31,3870395,1026074
3517,5,1303663,1194530
3518,17,39767,4856186
3519,30,2043588,706520
3520,29,4334267,106314
3521,34,3470783,763663
3522,32,983555,3561714
3523,10,2324523,2933192
3524,47,3781828,3701632
3525,28,176053,1589082
3526,1,2575170,1788705
3527,32,3849095,744178
3528,36,1564921,3446370
3529,21,2763783,4275693
3530,5,840555,3566526
3531,17,446938,460083
3532,6,502848,2217789
3533,40,2785492,768678
3534,40,4195293,2587084
3535,16,4165704,4837896
3536,3,4266139,2642647
3537,7,299845,2547459
3538,24,180488,1517297
3539,43,3418368,3371217
3540,44,1407210,3129115
3541,33,744050,3638684
3542,1,2441028,2437333
3543,26,222035,3884702
3544,10,608567,409025
3545,25,3863154,5196230
3546,50,1551778,2612440
3547,1,4206583,5122579
3548,7,3619619,2955648
3549,11,2246690,2396964
3550,4,1083188,386150
3551,2,1172059,1410734
3552,29,4208246,1405234
3553,49,32538,199411
3554,10,2274323,3288252
3555,8,4254085,710100
3556,15,2192991,423365
3557,28,1389378,5362150
3558,46,2631526,1783580
3559,46,787844,3616410
3560,30,929415,2247369
3561,8,3291569,3749239
3562,17,670820,3954182
3563,40,4136152,1713048
3564,39,2913944,4696780
3565,39,968039,4418878
3566,12,2076993,4885903
3567,45,3505598,500366
3568,29,1418050,1273803
3569,44,199466,4399084
3570,24,2530001,3540254
3571,16,3363985,4627378
3572,40,1511804,4087983
3573,41,1255230,2213912
3574,50,1857187,3755771
3575,8,1714036,3263579
3576,45,1723096,1137071
3577,37,2607474,5382954
3578,18,90780,2755540
3579,28,3113193,3859119
3580,45,2545222,3463575
3581,10,2383324,940733
3582,20,1711504,4310422
3583,45,352243,3153043
3584,35,2216083,4231009
3585,42,1358334,892355
3586,43,1043583,3258279
3587,48,938906,3679388
3588,11,1572601,2968628
3589,25,3425667,5122395
3590,50,1466697,4532859
3591,29,434603,1194566
3592,35,1855508,922590
3593,39,2752760,108620
3594,15,3427426,4725515
3595,33,3704205,4011229
3596,39,1084700,2827846
3597,14,3812001,1123071
3598,28,1152471,1492411
3599,21,1255943,4292527
3600,26,2149591,4642152
3601,25,2443320,2702449
3602,7,4130621,1356805
3603,24,692803,4735516
3604,34,1843176,1326251
3605,18,1009263,2171750
3606,14,1565200,3160873
3607,17,3552820,3256297
3608,49,2981857,3359689
3609,25,2188015,431319
3610,7,3622033,3964184
3611,32,342726,1037972
3612,48,3110135,3637667
3613,6,2843703,2976766
3614,19,429561,3708215
3615,15,1910604,1384917
3616,50,3859163,2071889
3617,49,3209265,79150
3618,44,213674,3525692
3619,23,311805,282010
3620,31,4083979,552373
3621,17,2825747,2023338
3622,46,2387981,1052535
3623,1,71707,3300188
3624,6,220084,2532026
3625,17,2943299,556917
3626,48,2078890,2336081
3627,15,292075,4524546
3628,16,1077868,5213465
3629,5,3864146,3924793
3630,44,3784296,2411439
3631,30,4211542,555232
3632,25,1998223,2714680
3633,26,299833,3780207
3634,5,778212,289604
3635,47,2047685,4809005
3636,27,2052301,4422786
3637,30,3600484,2594889
3638,7,2100161,2565126
3639,30,1558111,1637636
3640,11,312961,4174206
3641,17,2244501,1475158
3642,15,3492287,3800003
3643,30,1616735,4802713
3644,33,721075,1972462
3645,1,3603088,3252362
3646,27,1651286,1354281
3647,48,3951702,1035521
3648,6,3891884,3737764
3649,49,2092829,1122848
3650,45,1250351,2766021
3651,36,2188379,4881076
3652,46,2747977,4519932
3653,43,3880031,1435808
3654,39,202010,1266375
3655,36,1092279,3213409
3656,12,1694451,2357866
3657,38,3545705,571739
3658,12,2527124,5193249
3659,4,2153983,2560018
3660,50,946446,2624342
3661,9,2971471,3271313
3662,34,4186192,1648184
3663,26,2293107,2003983
3664,25,3580838,224979
3665,35,3200348,1131438
3666,20,2765997,1523388
3667,16,1650016,3877963
3668,42,2833161,423699
3669,21,639067,784141
3670,43,2998940,3458418
3671,22,3775461,4120827
3672,34,4160061,3117614
3673,18,3583045,3156305
3674,40,1712977,1989737
3675,34,2281843,3725599
3676,43,4334429,1383226
3677,2,158486,1533575
3678,13,892224,4103219
3679,43,3685643,317229
3680,50,2302662,1097704
3681,43,2383207,5011160
3682,49,3197236,2228042
3683,2,2560742,3271915
3684,40,680696,3711879
3685,42,3123632,2624821
3686,15,3859125,3110824
3687,23,2023919,4848778
3688,13,2033219,5259613
3689,48,2777278,1814854
3690,6,3689304,628329
3691,1,891541,464636
3692,38,4123607,4085288
3693,4,4103497,5161855
3694,16,3515530,2843951
3695,36,1803257,3582109
3696,29,3949638,2819470
3697,44,807363,257734
3698,40,2635948,3874135
3699,34,1913451,334628
3700,38,1544879,5306962
3701,4,543665,1707528
3702,1,1713993,2987301
3703,11,4053646,3315784
3704,48,1406229,385006
3705,19,3686981,2047357
3706,22,1363377,3567350
3707,33,3364959,4036586
3708,24,167894,1201300
3709,14,1631708,2514304
3710,39,2875245,2682832
3711,43,371140,323614
3712,27,1092544,2958564
3713,3,2931105,2231884
3714,14,3384634,3126416
3715,49,1745708,3436204
3716,48,376294,991570
3717,33,3110523,3968116
3718,1,3951856,4322949
3719,20,3792427,1584715
3720,29,3936208,58306
3721,7,2571536,1980298
3722,13,331767,675879
3723,46,3717600,3536129
3724,37,1791069,5220735
3725,6,2275846,4521515
3726,5,1421263,4800615
3727,22,856311,1340503
3728,4,902246,3928319
3729,2,1700300,1244014
3730,26,1306820,5348006
3731,16,3448932,1128059
3732,39,1930580,1264949
3733,48,2273987,1518670
3734,49,3604121,2691389
3735,33,3263726,1857779
3736,18,579115,3354548
3737,42,3606144,2481193
3738,40,948743,2646494
3739,10,3224909,40594
3740,43,3281109,1129734
3741,40,2057274,577801
3742,1,922161,4429417
3743,37,3535785,4238797
3744,15,3139678,4139526
3745,31,3852845,3289420
3746,34,3241155,4103687
3747,13,2650243,2518278
3748,14,4008360,1376006
3749,31,2985896,2753564
3750,26,1537203,1077327
3751,8,879941,5288516
3752,14,2030831,1856392
3753,6,2574951,1934287
3754,15,470262,4891533
3755,6,3711257,4036058
3756,7,3860176,4905620
3757,14,3151340,4079775
3758,23,3502137,4940553
3759,6,1501577,1657380
3760,7,3738729,5080778
3761,8,3597557,1266222
3762,43,2654565,1907816
3763,41,708620,1658232
3764,44,2742100,3746911
3765,41,2240313,3475790
3766,33,360941,551930
3767,11,3667131,3682505
3768,21,1493672,1133023
3769,30,1889006,2314854
3770,46,2767822,3894896
3771,4,3846576,5376061
3772,20,2338269,524419
3773,15,2550268,1740745
3774,3,242361,4684435
3775,49,3779705,1715159
3776,3,1892567,2547256
3777,13,4036073,2550874
3778,49,1908085,1344689
3779,36,2231033,82835
3780,27,3165617,5224089
3781,25,2483829,929391
3782,14,952189,5381447
3783,24,1804912,2153891
3784,2,3741415,1419535
3785,44,1023106,1932731
3786,5,1761267,2245055
3787,1,4275083,4409438
3788,14,1858899,282362
3789,18,1665393,12871
3790,40,3710332,2885597
3791,9,2614802,259758
3792,11,3188560,709564
3793,18,2990710,4066582
3794,33,3226386,5343661
3795,37,2499496,1707068
3796,4,192175,1873247
3797,44,461625,5133904
3798,10,2126200,4398113
3799,5,979492,2289381
3800,18,4226859,1771471
3801,28,629788,1704603
3802,21,533227,4200438
3803,46,2138618,2152740
3804,27,294567,4369893
3805,42,1492243,802654
3806,48,3280792,1354847
3807,30,1616155,5336060
3808,10,2038103,2659490
3809,20,2888479,452279
3810,20,2063308,654099
3811,39,2976054,4301847
3812,20,3764535,418558
3813,47,3035776,2631267
3814,41,3087015,2761318
3815,44,562216,2331923
3816,26,1541755,1445800
3817,11,3273377,1529492
3818,4,1255348,2000250
3819,29,3030850,1731570
3820,36,808563,4005048
3821,9,3166387,1399742
3822,36,1209713,3104237
3823,19,1225021,2672250
3824,41,4056468,2619588
3825,36,1906600,2032552
3826,25,3069950,4426745
3827,50,204969,5012613
3828,24,3140284,2789784
3829,48,3221561,759883
3830,43,3498929,1138638
3831,23,3769836,4851134
3832,35,1121264,5174039
3833,7,374529,4317677
3834,32,1999075,112295
3835,46,2412432,1767753
3836,22,254469,2659831
3837,48,1158179,4504574
3838,15,1689058,4431606
3839,26,551066,4648953
3840,50,1599894,4046824
3841,49,3264050,1605855
3842,18,663553,899341
3843,4,1927875,3060844
3844,5,2963843,2440410
3845,21,469965,355160
3846,15,4250973,1534521
3847,47,1949328,3743650
3848,17,4040298,5320089
3849,17,1282587,2707059
3850,18,3230118,1237428
3851,7,3251226,4461829
3852,34,1483680,37965
3853,35,1807257,2293025
3854,38,3632075,1064372
3855,1,374549,784175
3856,27,2900036,5032561
3857,41,1725516,4793191
3858,39,2448266,4479920
3859,2,100765,2096473
3860,42,3769928,4032728
3861,36,3740585,3410935
3862,8,2398215,4985490
3863,18,1907770,1892583
3864,42,2838309,873738
3865,13,149787,3163577
3866,31,3789843,614668
3867,14,2339786,982863
3868,42,2457200,846223
3869,36,3201432,3781205
3870,38,3609136,625512
3871,45,344617,184379
3872,3,3968158,2791891
3873,22,558846,3449336
3874,33,4000553,3333383
3875,1,4263550,87477
3876,15,4077014,5059249
3877,49,3779914,4494224
3878,6,4119229,3819912
3879,50,3293704,493135
3880,3,234108,3796760
3881,18,2854058,2448884
3882,5,1168571,4854381
3883,21,3015792,336752
3884,14,1459380,5362106
3885,11,736414,4261787
3886,21,3586247,1602441
3887,44,2105093,3255641
3888,19,3229865,5135393
3889,23,552533,217198
3890,26,773935,2249073
3891,14,2672384,3557534
3892,22,2015181,1735065
3893,24,3390230,3756627
3894,12,2544647,3515638
3895,28,3402876,961524
3896,40,1289556,2024566
3897,20,3162384,4193609
3898,42,2217546,2023740
3899,6,2330292,150153
3900,32,2047344,1309410
3901,31,2415132,2015651
3902,25,2908116,166956
3903,30,2062685,77812
3904,16,3939260,1726555
3905,39,4351288,779756
3906,24,3398726,389094
3907,15,2956673,3414440
3908,28,2867799,1557580
3909,14,4050225,1543180
3910,9,1462850,5262377
3911,14,1335897,2943185
3912,20,4000130,4016747
3913,44,3076485,5294782
3914,41,1541580,34131
3915,18,3570202,3262721
3916,34,406089,814948
3917,21,339858,3907523
3918,50,318902,1133464
3919,3,3313948,34949
3920,35,281281,1666145
3921,45,2590291,4817216
3922,4,3938587,3134433
3923,21,3397956,5052481
3924,23,3814662,4434263
3925,16,401938,4213670
3926,28,1605626,3216835
3927,49,1142379,2327438
3928,38,3575246,306082
3929,9,3917432,1173443
3930,27,3926584,3801126
3931,22,3279456,3932010
3932,25,1884390,4547376
3933,28,871354,4762645
3934,24,1261707,1602331
3935,24,1292493,4217674
3936,32,36270,4398894
3937,11,212300,435637
3938,41,3521950,4057740
3939,6,758964,3945118
3940,36,465396,1025754
3941,42,2458457,4359525
3942,8,2067003,3584760
3943,30,4069767,2129743
3944,48,930836,3394324
3945,27,689182,2445580
3946,3,3422494,4033853
3947,30,3311717,4070461
3948,20,1150238,5309445
3949,3,3334448,1328485
3950,35,2041075,2039272
3951,20,291174,4057256
3952,50,1596734,1360917
3953,38,1878701,1725497
3954,32,305460,2609878
3955,45,2376570,3345621
3956,41,3278383,5143186
3957,3,2310404,4346233
3958,33,3418881,3029130
3959,31,1892217,2935599
3960,34,912487,2932428
3961,46,427331,1252672
3962,2,3170670,4446378
3963,12,81982,1468865
3964,28,2611770,2395566
3965,16,2407563,2316578
3966,49,20404,1961486
3967,25,3413976,3802246
3968,1,3582092,4920112
3969,47,2538301,2373619
3970,46,3068416,1404276
3971,15,3684067,3644862
3972,18,3792163,1501565
3973,44,2366651,3399554
3974,50,868887,949143
3975,14,4272171,3257463
3976,30,4088484,2556579
3977,37,4167786,1838616
3978,30,323892,3880461
3979,16,2820339,1574183
3980,31,2867165,3650883
3981,42,4259288,807798
3982,33,456831,4316683
3983,32,3746097,2741153
3984,10,1667079,4818568
3985,43,2296121,4631026
3986,43,3195828,4447373
3987,32,2898714,1725973
3988,30,3340306,1198540
3989,38,1797989,4792679
3990,5,2214307,4876007
3991,14,1245209,3809729
3992,20,2234108,5055473
3993,49,2656359,1571652
3994,27,579477,4942228
3995,6,3824611,4476330
3996,45,2828550,3518316
3997,42,2568443,4393077
3998,35,3240145,2242164
3999,3,3039792,2443247
4000,33,2729899,2144965
4001,28,2284325,2133335
4002,24,1985639,786036
4003,34,2903291,3165074
4004,3,1442224,5325427
4005,33,4155992,1544203
4006,45,1251884,2320596
4007,1,2883954,246318
4008,47,3109547,1887231
4009,3,1721723,707671
4010,16,43003,4120413
4011,30,4087157,2139578
4012,42,2951211,289389
4013,37,1502818,1545151
4014,16,1733930,816931
4015,6,2427018,1528510
4016,34,4262705,1453978
4017,17,4000595,2395457
4018,27,291693,4529264
4019,39,570385,5353225
4020,49,3537030,4749948
4021,45,2101247,3245362
4022,26,2880413,3787606
4023,17,3750610,6600
4024,27,3689257,3743038
4025,2,572768,887999
4026,9,1100010,2320004
4027,32,552975,2835469
4028,25,1644188,5331363
4029,35,1442702,2848571
4030,14,3919750,3695362
4031,38,2946383,20726
4032,33,673094,976228
4033,43,1124893,5031409
4034,34,573303,32680
4035,21,2399807,1805001
4036,42,1445340,4317751
4037,30,85869,1025613
4038,33,2405582,443936
4039,5,4041959,3550456
4040,19,1913501,1440499
4041,43,2674607,575868
4042,10,862577,3340781
4043,8,3705155,4677498
4044,39,2589309,2130818
4045,32,2280181,1355144
4046,46,2545548,1743182
4047,1,1076173,4047246
4048,20,2950917,4161413
4049,35,767974,686317
4050,20,2724181,3339176
4051,28,4325605,4410001
4052,44,1692184,5381874
4053,47,1260982,4921636
4054,36,2524098,1145689
4055,31,1545452,4697586
4056,21,4241795,2847054
4057,22,3435482,4261353
4058,4,1287523,2280399
4059,7,133751,4911452
4060,43,689254,754852
4061,19,1594851,2342072
4062,17,3823798,564172
4063,9,1398227,332225
4064,27,702660,1314254
4065,9,48946,807475
4066,32,3543145,646764
4067,13,1782539,3848974
4068,40,4107380,4073335
4069,35,2697434,4888755
4070,17,2023461,2433301
4071,32,2088480,520909
4072,1,3770134,3861972
4073,28,1199636,1064069
4074,16,128270,5345627
4075,9,1792791,891627
4076,4,2865800,136136
4077,17,1154688,392805
4078,29,4294224,2117800
4079,18,1003239,713969
4080,39,2496704,1324810
4081,37,2881624,2232334
4082,7,3540617,3503639
4083,13,570386,1931767
4084,39,1909420,4629307
4085,27,565214,5181951
4086,14,2146590,4903150
4087,34,4111369,3760070
4088,13,504270,817660
4089,44,2184541,2947924
4090,5,525648,1235845
